"record_id","time","variable","response","part","question"
7,0,"p2_q15a",NA,"2","15a"
7,0,"p2_q16a",NA,"2","16a"
7,0,"p2_q17a",NA,"2","17a"
7,0,"p2_q18a",NA,"2","18a"
7,0,"p2_q19a",NA,"2","19a"
7,0,"p3_q1___0",0,"3","1___0"
7,0,"p3_q1___1",0,"3","1___1"
7,0,"p3_q1___2",0,"3","1___2"
7,0,"p3_q1___3",0,"3","1___3"
7,0,"p3_q1___4",0,"3","1___4"
7,0,"p3_q1___5",0,"3","1___5"
7,0,"p3_q1___6",0,"3","1___6"
7,0,"p4_q1",NA,"4","1"
7,0,"p4_q2",NA,"4","2"
7,0,"p4_q3",NA,"4","3"
7,0,"p4_q5",NA,"4","5"
7,0,"p4_q6",NA,"4","6"
7,0,"p4_q7",NA,"4","7"
7,0,"p4_q9",NA,"4","9"
7,0,"p4_q10",NA,"4","10"
7,0,"p4_q11",NA,"4","11"
7,0,"p4_q12",NA,"4","12"
7,0,"p4_q13",NA,"4","13"
7,0,"p4_q14",NA,"4","14"
7,0,"p4_q15",NA,"4","15"
7,0,"p4_q16",NA,"4","16"
7,0,"p4_q17",NA,"4","17"
7,0,"p4_q18",NA,"4","18"
7,0,"p4_q19",NA,"4","19"
7,0,"p4_q20",NA,"4","20"
7,0,"p4_q21",NA,"4","21"
7,0,"p4_q22",NA,"4","22"
7,0,"p4_q23",NA,"4","23"
7,0,"p4_q24",NA,"4","24"
8,0,"p1_q1",8,"1","1"
8,0,"p1_q2",8,"1","2"
8,0,"p1_q3",8,"1","3"
8,0,"p1_q4",8,"1","4"
8,0,"p1_q5",1,"1","5"
8,0,"p1_q6",8,"1","6"
8,0,"p1_q7",7,"1","7"
8,0,"p1_q8",8,"1","8"
8,0,"p1_q9",5,"1","9"
8,0,"p1_q10",5,"1","10"
8,0,"p1_q11",8,"1","11"
8,0,"p1_q12",8,"1","12"
8,0,"p1_q13",6,"1","13"
8,0,"p1_q14",6,"1","14"
8,0,"p1_q15",6,"1","15"
8,0,"p1_q16",6,"1","16"
8,0,"p1_q17",8,"1","17"
8,0,"p1_q18",8,"1","18"
8,0,"p1_q19",5,"1","19"
8,0,"p1_q20",8,"1","20"
8,0,"p1_q22",7,"1","22"
8,0,"p1_q21",8,"1","21"
8,0,"p1_q23",6,"1","23"
8,0,"p1_q24",8,"1","24"
8,0,"p1_q25",6,"1","25"
8,0,"p1_q26",6,"1","26"
8,0,"p1_q27",6,"1","27"
8,0,"p1_q28",7,"1","28"
8,0,"p1_q29",6,"1","29"
8,0,"p1_q30",7,"1","30"
8,0,"p1_q31",6,"1","31"
8,0,"p1_q32",6,"1","32"
8,0,"p1_q33",6,"1","33"
8,0,"p1_q34",7,"1","34"
8,0,"p1_q35",6,"1","35"
8,0,"p1_q36",5,"1","36"
8,0,"p1_q37",5,"1","37"
8,0,"p1_q38",6,"1","38"
8,0,"p1_q39",8,"1","39"
8,0,"p1_q40",6,"1","40"
8,0,"p1_q41",7,"1","41"
8,0,"p2_example",0,"2",NA
8,0,"p2_q1a",1,"2","1a"
8,0,"p2_q2a",4,"2","2a"
8,0,"p2_q3a",3,"2","3a"
8,0,"p2_q4a",1,"2","4a"
8,0,"p2_q5a",2,"2","5a"
8,0,"p2_q6a",4,"2","6a"
8,0,"p2_q7a",0,"2","7a"
8,0,"p2_q8a",3,"2","8a"
8,0,"p2_q9a",6,"2","9a"
8,0,"p2_q10a",5,"2","10a"
8,0,"p2_q11a",5,"2","11a"
8,0,"p2_q12a",1,"2","12a"
8,0,"p2_q13a",1,"2","13a"
8,0,"p2_q14a",1,"2","14a"
8,0,"p2_q15a",1,"2","15a"
8,0,"p2_q16a",5,"2","16a"
8,0,"p2_q17a",5,"2","17a"
8,0,"p2_q18a",4,"2","18a"
8,0,"p2_q19a",1,"2","19a"
8,0,"p3_q1___0",0,"3","1___0"
8,0,"p3_q1___1",0,"3","1___1"
8,0,"p3_q1___2",0,"3","1___2"
8,0,"p3_q1___3",0,"3","1___3"
8,0,"p3_q1___4",0,"3","1___4"
8,0,"p3_q1___5",0,"3","1___5"
8,0,"p3_q1___6",1,"3","1___6"
8,0,"p4_q1",0,"4","1"
8,0,"p4_q2",0,"4","2"
8,0,"p4_q3",2,"4","3"
8,0,"p4_q5",2,"4","5"
8,0,"p4_q6",3,"4","6"
8,0,"p4_q7",1,"4","7"
8,0,"p4_q9",1,"4","9"
8,0,"p4_q10",0,"4","10"
8,0,"p4_q11",4,"4","11"
8,0,"p4_q12",4,"4","12"
8,0,"p4_q13",0,"4","13"
8,0,"p4_q14",3,"4","14"
8,0,"p4_q15",2,"4","15"
8,0,"p4_q16",4,"4","16"
8,0,"p4_q17",4,"4","17"
8,0,"p4_q18",3,"4","18"
8,0,"p4_q19",3,"4","19"
8,0,"p4_q20",1,"4","20"
8,0,"p4_q21",3,"4","21"
8,0,"p4_q22",0,"4","22"
8,0,"p4_q23",1,"4","23"
8,0,"p4_q24",3,"4","24"
8,5,"p1_q1",7,"1","1"
8,5,"p1_q2",7,"1","2"
8,5,"p1_q3",7,"1","3"
8,5,"p1_q4",6,"1","4"
8,5,"p1_q5",4,"1","5"
8,5,"p1_q6",7,"1","6"
8,5,"p1_q7",6,"1","7"
8,5,"p1_q8",7,"1","8"
8,5,"p1_q9",3,"1","9"
8,5,"p1_q10",3,"1","10"
8,5,"p1_q11",7,"1","11"
8,5,"p1_q12",7,"1","12"
8,5,"p1_q13",5,"1","13"
8,5,"p1_q14",5,"1","14"
8,5,"p1_q15",5,"1","15"
8,5,"p1_q16",5,"1","16"
8,5,"p1_q17",6,"1","17"
8,5,"p1_q18",6,"1","18"
8,5,"p1_q19",3,"1","19"
8,5,"p1_q20",7,"1","20"
8,5,"p1_q22",7,"1","22"
8,5,"p1_q21",7,"1","21"
8,5,"p1_q23",5,"1","23"
8,5,"p1_q24",6,"1","24"
8,5,"p1_q25",6,"1","25"
8,5,"p1_q26",6,"1","26"
8,5,"p1_q27",5,"1","27"
8,5,"p1_q28",6,"1","28"
8,5,"p1_q29",5,"1","29"
8,5,"p1_q30",6,"1","30"
8,5,"p1_q31",5,"1","31"
8,5,"p1_q32",6,"1","32"
8,5,"p1_q33",5,"1","33"
8,5,"p1_q34",6,"1","34"
8,5,"p1_q35",5,"1","35"
8,5,"p1_q36",5,"1","36"
8,5,"p1_q37",5,"1","37"
8,5,"p1_q38",6,"1","38"
8,5,"p1_q39",7,"1","39"
8,5,"p1_q40",5,"1","40"
8,5,"p1_q41",5,"1","41"
8,5,"p2_example",0,"2",NA
8,5,"p2_q1a",6,"2","1a"
8,5,"p2_q2a",3,"2","2a"
8,5,"p2_q3a",3,"2","3a"
8,5,"p2_q4a",0,"2","4a"
8,5,"p2_q5a",2,"2","5a"
8,5,"p2_q6a",3,"2","6a"
8,5,"p2_q7a",0,"2","7a"
8,5,"p2_q8a",3,"2","8a"
8,5,"p2_q9a",6,"2","9a"
8,5,"p2_q10a",3,"2","10a"
8,5,"p2_q11a",3,"2","11a"
8,5,"p2_q12a",0,"2","12a"
8,5,"p2_q13a",0,"2","13a"
8,5,"p2_q14a",2,"2","14a"
8,5,"p2_q15a",3,"2","15a"
8,5,"p2_q16a",5,"2","16a"
8,5,"p2_q17a",5,"2","17a"
8,5,"p2_q18a",2,"2","18a"
8,5,"p2_q19a",0,"2","19a"
8,5,"p3_q1___0",0,"3","1___0"
8,5,"p3_q1___1",0,"3","1___1"
8,5,"p3_q1___2",0,"3","1___2"
8,5,"p3_q1___3",0,"3","1___3"
8,5,"p3_q1___4",0,"3","1___4"
8,5,"p3_q1___5",0,"3","1___5"
8,5,"p3_q1___6",1,"3","1___6"
8,5,"p4_q1",0,"4","1"
8,5,"p4_q2",0,"4","2"
8,5,"p4_q3",0,"4","3"
8,5,"p4_q5",2,"4","5"
8,5,"p4_q6",2,"4","6"
8,5,"p4_q7",1,"4","7"
8,5,"p4_q9",0,"4","9"
8,5,"p4_q10",0,"4","10"
8,5,"p4_q11",2,"4","11"
8,5,"p4_q12",2,"4","12"
8,5,"p4_q13",0,"4","13"
8,5,"p4_q14",2,"4","14"
8,5,"p4_q15",0,"4","15"
8,5,"p4_q16",2,"4","16"
8,5,"p4_q17",3,"4","17"
8,5,"p4_q18",3,"4","18"
8,5,"p4_q19",5,"4","19"
8,5,"p4_q20",0,"4","20"
8,5,"p4_q21",3,"4","21"
8,5,"p4_q22",0,"4","22"
8,5,"p4_q23",2,"4","23"
8,5,"p4_q24",2,"4","24"
9,0,"p1_q1",7,"1","1"
9,0,"p1_q2",7,"1","2"
9,0,"p1_q3",7,"1","3"
9,0,"p1_q4",7,"1","4"
9,0,"p1_q5",2,"1","5"
9,0,"p1_q6",2,"1","6"
9,0,"p1_q7",6,"1","7"
9,0,"p1_q8",7,"1","8"
9,0,"p1_q9",6,"1","9"
9,0,"p1_q10",2,"1","10"
9,0,"p1_q11",8,"1","11"
9,0,"p1_q12",8,"1","12"
9,0,"p1_q13",4,"1","13"
9,0,"p1_q14",8,"1","14"
9,0,"p1_q15",2,"1","15"
9,0,"p1_q16",7,"1","16"
9,0,"p1_q17",6,"1","17"
9,0,"p1_q18",8,"1","18"
9,0,"p1_q19",3,"1","19"
9,0,"p1_q20",3,"1","20"
9,0,"p1_q22",6,"1","22"
9,0,"p1_q21",6,"1","21"
9,0,"p1_q23",7,"1","23"
9,0,"p1_q24",7,"1","24"
9,0,"p1_q25",6,"1","25"
9,0,"p1_q26",8,"1","26"
9,0,"p1_q27",4,"1","27"
9,0,"p1_q28",8,"1","28"
9,0,"p1_q29",6,"1","29"
9,0,"p1_q30",8,"1","30"
9,0,"p1_q31",7,"1","31"
9,0,"p1_q32",3,"1","32"
9,0,"p1_q33",6,"1","33"
9,0,"p1_q34",7,"1","34"
9,0,"p1_q35",9,"1","35"
9,0,"p1_q36",3,"1","36"
9,0,"p1_q37",6,"1","37"
9,0,"p1_q38",7,"1","38"
9,0,"p1_q39",6,"1","39"
9,0,"p1_q40",6,"1","40"
9,0,"p1_q41",6,"1","41"
9,0,"p2_example",0,"2",NA
9,0,"p2_q1a",2,"2","1a"
9,0,"p2_q2a",4,"2","2a"
9,0,"p2_q3a",0,"2","3a"
9,0,"p2_q4a",4,"2","4a"
9,0,"p2_q5a",2,"2","5a"
9,0,"p2_q6a",4,"2","6a"
9,0,"p2_q7a",0,"2","7a"
9,0,"p2_q8a",6,"2","8a"
9,0,"p2_q9a",6,"2","9a"
9,0,"p2_q10a",0,"2","10a"
9,0,"p2_q11a",2,"2","11a"
9,0,"p2_q12a",2,"2","12a"
9,0,"p2_q13a",0,"2","13a"
9,0,"p2_q14a",0,"2","14a"
9,0,"p2_q15a",2,"2","15a"
9,0,"p2_q16a",5,"2","16a"
9,0,"p2_q17a",2,"2","17a"
9,0,"p2_q18a",1,"2","18a"
9,0,"p2_q19a",3,"2","19a"
9,0,"p3_q1___0",0,"3","1___0"
9,0,"p3_q1___1",0,"3","1___1"
9,0,"p3_q1___2",0,"3","1___2"
9,0,"p3_q1___3",1,"3","1___3"
9,0,"p3_q1___4",1,"3","1___4"
9,0,"p3_q1___5",1,"3","1___5"
9,0,"p3_q1___6",0,"3","1___6"
9,0,"p4_q1",7,"4","1"
9,0,"p4_q2",2,"4","2"
9,0,"p4_q3",9,"4","3"
9,0,"p4_q5",3,"4","5"
9,0,"p4_q6",1,"4","6"
9,0,"p4_q7",1,"4","7"
9,0,"p4_q9",0,"4","9"
9,0,"p4_q10",0,"4","10"
9,0,"p4_q11",1,"4","11"
9,0,"p4_q12",2,"4","12"
9,0,"p4_q13",0,"4","13"
9,0,"p4_q14",5,"4","14"
9,0,"p4_q15",5,"4","15"
9,0,"p4_q16",3,"4","16"
9,0,"p4_q17",2,"4","17"
9,0,"p4_q18",1,"4","18"
9,0,"p4_q19",1,"4","19"
9,0,"p4_q20",0,"4","20"
9,0,"p4_q21",3,"4","21"
9,0,"p4_q22",0,"4","22"
9,0,"p4_q23",1,"4","23"
9,0,"p4_q24",1,"4","24"
9,5,"p1_q1",NA,"1","1"
9,5,"p1_q2",NA,"1","2"
9,5,"p1_q3",NA,"1","3"
9,5,"p1_q4",NA,"1","4"
9,5,"p1_q5",NA,"1","5"
9,5,"p1_q6",NA,"1","6"
9,5,"p1_q7",NA,"1","7"
9,5,"p1_q8",NA,"1","8"
9,5,"p1_q9",NA,"1","9"
9,5,"p1_q10",NA,"1","10"
9,5,"p1_q11",NA,"1","11"
9,5,"p1_q12",NA,"1","12"
9,5,"p1_q13",NA,"1","13"
9,5,"p1_q14",NA,"1","14"
9,5,"p1_q15",NA,"1","15"
9,5,"p1_q16",NA,"1","16"
9,5,"p1_q17",NA,"1","17"
9,5,"p1_q18",NA,"1","18"
9,5,"p1_q19",NA,"1","19"
9,5,"p1_q20",NA,"1","20"
9,5,"p1_q22",NA,"1","22"
9,5,"p1_q21",NA,"1","21"
9,5,"p1_q23",NA,"1","23"
9,5,"p1_q24",NA,"1","24"
9,5,"p1_q25",NA,"1","25"
9,5,"p1_q26",NA,"1","26"
9,5,"p1_q27",NA,"1","27"
9,5,"p1_q28",NA,"1","28"
9,5,"p1_q29",NA,"1","29"
9,5,"p1_q30",NA,"1","30"
9,5,"p1_q31",NA,"1","31"
9,5,"p1_q32",NA,"1","32"
9,5,"p1_q33",NA,"1","33"
9,5,"p1_q34",NA,"1","34"
9,5,"p1_q35",NA,"1","35"
9,5,"p1_q36",NA,"1","36"
9,5,"p1_q37",NA,"1","37"
9,5,"p1_q38",NA,"1","38"
9,5,"p1_q39",NA,"1","39"
9,5,"p1_q40",NA,"1","40"
9,5,"p1_q41",NA,"1","41"
9,5,"p2_example",NA,"2",NA
9,5,"p2_q1a",NA,"2","1a"
9,5,"p2_q2a",NA,"2","2a"
9,5,"p2_q3a",NA,"2","3a"
9,5,"p2_q4a",NA,"2","4a"
9,5,"p2_q5a",NA,"2","5a"
9,5,"p2_q6a",NA,"2","6a"
9,5,"p2_q7a",NA,"2","7a"
9,5,"p2_q8a",NA,"2","8a"
9,5,"p2_q9a",NA,"2","9a"
9,5,"p2_q10a",NA,"2","10a"
9,5,"p2_q11a",NA,"2","11a"
9,5,"p2_q12a",NA,"2","12a"
9,5,"p2_q13a",NA,"2","13a"
9,5,"p2_q14a",NA,"2","14a"
9,5,"p2_q15a",NA,"2","15a"
9,5,"p2_q16a",NA,"2","16a"
9,5,"p2_q17a",NA,"2","17a"
9,5,"p2_q18a",NA,"2","18a"
9,5,"p2_q19a",NA,"2","19a"
9,5,"p3_q1___0",0,"3","1___0"
9,5,"p3_q1___1",0,"3","1___1"
9,5,"p3_q1___2",0,"3","1___2"
9,5,"p3_q1___3",0,"3","1___3"
9,5,"p3_q1___4",0,"3","1___4"
9,5,"p3_q1___5",0,"3","1___5"
9,5,"p3_q1___6",0,"3","1___6"
9,5,"p4_q1",NA,"4","1"
9,5,"p4_q2",NA,"4","2"
9,5,"p4_q3",NA,"4","3"
9,5,"p4_q5",NA,"4","5"
9,5,"p4_q6",NA,"4","6"
9,5,"p4_q7",NA,"4","7"
9,5,"p4_q9",NA,"4","9"
9,5,"p4_q10",NA,"4","10"
9,5,"p4_q11",NA,"4","11"
9,5,"p4_q12",NA,"4","12"
9,5,"p4_q13",NA,"4","13"
9,5,"p4_q14",NA,"4","14"
9,5,"p4_q15",NA,"4","15"
9,5,"p4_q16",NA,"4","16"
9,5,"p4_q17",NA,"4","17"
9,5,"p4_q18",NA,"4","18"
9,5,"p4_q19",NA,"4","19"
9,5,"p4_q20",NA,"4","20"
9,5,"p4_q21",NA,"4","21"
9,5,"p4_q22",NA,"4","22"
9,5,"p4_q23",NA,"4","23"
9,5,"p4_q24",NA,"4","24"
10,0,"p1_q1",NA,"1","1"
10,0,"p1_q2",NA,"1","2"
10,0,"p1_q3",NA,"1","3"
10,0,"p1_q4",NA,"1","4"
10,0,"p1_q5",NA,"1","5"
10,0,"p1_q6",NA,"1","6"
10,0,"p1_q7",NA,"1","7"
10,0,"p1_q8",NA,"1","8"
10,0,"p1_q9",NA,"1","9"
10,0,"p1_q10",NA,"1","10"
10,0,"p1_q11",NA,"1","11"
10,0,"p1_q12",NA,"1","12"
10,0,"p1_q13",NA,"1","13"
10,0,"p1_q14",NA,"1","14"
10,0,"p1_q15",NA,"1","15"
10,0,"p1_q16",NA,"1","16"
10,0,"p1_q17",NA,"1","17"
10,0,"p1_q18",NA,"1","18"
10,0,"p1_q19",NA,"1","19"
10,0,"p1_q20",NA,"1","20"
10,0,"p1_q22",NA,"1","22"
10,0,"p1_q21",NA,"1","21"
10,0,"p1_q23",NA,"1","23"
10,0,"p1_q24",NA,"1","24"
10,0,"p1_q25",NA,"1","25"
10,0,"p1_q26",NA,"1","26"
10,0,"p1_q27",NA,"1","27"
10,0,"p1_q28",NA,"1","28"
10,0,"p1_q29",NA,"1","29"
10,0,"p1_q30",NA,"1","30"
10,0,"p1_q31",NA,"1","31"
10,0,"p1_q32",NA,"1","32"
10,0,"p1_q33",NA,"1","33"
10,0,"p1_q34",NA,"1","34"
10,0,"p1_q35",NA,"1","35"
10,0,"p1_q36",NA,"1","36"
10,0,"p1_q37",NA,"1","37"
10,0,"p1_q38",NA,"1","38"
10,0,"p1_q39",NA,"1","39"
10,0,"p1_q40",NA,"1","40"
10,0,"p1_q41",NA,"1","41"
10,0,"p2_example",NA,"2",NA
10,0,"p2_q1a",NA,"2","1a"
10,0,"p2_q2a",NA,"2","2a"
10,0,"p2_q3a",NA,"2","3a"
10,0,"p2_q4a",NA,"2","4a"
10,0,"p2_q5a",NA,"2","5a"
10,0,"p2_q6a",NA,"2","6a"
10,0,"p2_q7a",NA,"2","7a"
10,0,"p2_q8a",NA,"2","8a"
10,0,"p2_q9a",NA,"2","9a"
10,0,"p2_q10a",NA,"2","10a"
10,0,"p2_q11a",NA,"2","11a"
10,0,"p2_q12a",NA,"2","12a"
10,0,"p2_q13a",NA,"2","13a"
10,0,"p2_q14a",NA,"2","14a"
10,0,"p2_q15a",NA,"2","15a"
10,0,"p2_q16a",NA,"2","16a"
10,0,"p2_q17a",NA,"2","17a"
10,0,"p2_q18a",NA,"2","18a"
10,0,"p2_q19a",NA,"2","19a"
10,0,"p3_q1___0",0,"3","1___0"
10,0,"p3_q1___1",0,"3","1___1"
10,0,"p3_q1___2",0,"3","1___2"
10,0,"p3_q1___3",0,"3","1___3"
10,0,"p3_q1___4",0,"3","1___4"
10,0,"p3_q1___5",0,"3","1___5"
10,0,"p3_q1___6",0,"3","1___6"
10,0,"p4_q1",NA,"4","1"
10,0,"p4_q2",NA,"4","2"
10,0,"p4_q3",NA,"4","3"
10,0,"p4_q5",NA,"4","5"
10,0,"p4_q6",NA,"4","6"
10,0,"p4_q7",NA,"4","7"
10,0,"p4_q9",NA,"4","9"
10,0,"p4_q10",NA,"4","10"
10,0,"p4_q11",NA,"4","11"
10,0,"p4_q12",NA,"4","12"
10,0,"p4_q13",NA,"4","13"
10,0,"p4_q14",NA,"4","14"
10,0,"p4_q15",NA,"4","15"
10,0,"p4_q16",NA,"4","16"
10,0,"p4_q17",NA,"4","17"
10,0,"p4_q18",NA,"4","18"
10,0,"p4_q19",NA,"4","19"
10,0,"p4_q20",NA,"4","20"
10,0,"p4_q21",NA,"4","21"
10,0,"p4_q22",NA,"4","22"
10,0,"p4_q23",NA,"4","23"
10,0,"p4_q24",NA,"4","24"
10,5,"p1_q1",NA,"1","1"
10,5,"p1_q2",NA,"1","2"
10,5,"p1_q3",NA,"1","3"
10,5,"p1_q4",NA,"1","4"
10,5,"p1_q5",NA,"1","5"
10,5,"p1_q6",NA,"1","6"
10,5,"p1_q7",NA,"1","7"
10,5,"p1_q8",NA,"1","8"
10,5,"p1_q9",NA,"1","9"
10,5,"p1_q10",NA,"1","10"
10,5,"p1_q11",NA,"1","11"
10,5,"p1_q12",NA,"1","12"
10,5,"p1_q13",NA,"1","13"
10,5,"p1_q14",NA,"1","14"
10,5,"p1_q15",NA,"1","15"
10,5,"p1_q16",NA,"1","16"
10,5,"p1_q17",NA,"1","17"
10,5,"p1_q18",NA,"1","18"
10,5,"p1_q19",NA,"1","19"
10,5,"p1_q20",NA,"1","20"
10,5,"p1_q22",NA,"1","22"
10,5,"p1_q21",NA,"1","21"
10,5,"p1_q23",NA,"1","23"
10,5,"p1_q24",NA,"1","24"
10,5,"p1_q25",NA,"1","25"
10,5,"p1_q26",NA,"1","26"
10,5,"p1_q27",NA,"1","27"
10,5,"p1_q28",NA,"1","28"
10,5,"p1_q29",NA,"1","29"
10,5,"p1_q30",NA,"1","30"
10,5,"p1_q31",NA,"1","31"
10,5,"p1_q32",NA,"1","32"
10,5,"p1_q33",NA,"1","33"
10,5,"p1_q34",NA,"1","34"
10,5,"p1_q35",NA,"1","35"
10,5,"p1_q36",NA,"1","36"
10,5,"p1_q37",NA,"1","37"
10,5,"p1_q38",NA,"1","38"
10,5,"p1_q39",NA,"1","39"
10,5,"p1_q40",NA,"1","40"
10,5,"p1_q41",NA,"1","41"
10,5,"p2_example",NA,"2",NA
10,5,"p2_q1a",NA,"2","1a"
10,5,"p2_q2a",NA,"2","2a"
10,5,"p2_q3a",NA,"2","3a"
10,5,"p2_q4a",NA,"2","4a"
10,5,"p2_q5a",NA,"2","5a"
10,5,"p2_q6a",NA,"2","6a"
10,5,"p2_q7a",NA,"2","7a"
10,5,"p2_q8a",NA,"2","8a"
10,5,"p2_q9a",NA,"2","9a"
10,5,"p2_q10a",NA,"2","10a"
10,5,"p2_q11a",NA,"2","11a"
10,5,"p2_q12a",NA,"2","12a"
10,5,"p2_q13a",NA,"2","13a"
10,5,"p2_q14a",NA,"2","14a"
10,5,"p2_q15a",NA,"2","15a"
10,5,"p2_q16a",NA,"2","16a"
10,5,"p2_q17a",NA,"2","17a"
10,5,"p2_q18a",NA,"2","18a"
10,5,"p2_q19a",NA,"2","19a"
10,5,"p3_q1___0",0,"3","1___0"
10,5,"p3_q1___1",0,"3","1___1"
10,5,"p3_q1___2",0,"3","1___2"
10,5,"p3_q1___3",0,"3","1___3"
10,5,"p3_q1___4",0,"3","1___4"
10,5,"p3_q1___5",0,"3","1___5"
10,5,"p3_q1___6",0,"3","1___6"
10,5,"p4_q1",NA,"4","1"
10,5,"p4_q2",NA,"4","2"
10,5,"p4_q3",NA,"4","3"
10,5,"p4_q5",NA,"4","5"
10,5,"p4_q6",NA,"4","6"
10,5,"p4_q7",NA,"4","7"
10,5,"p4_q9",NA,"4","9"
10,5,"p4_q10",NA,"4","10"
10,5,"p4_q11",NA,"4","11"
10,5,"p4_q12",NA,"4","12"
10,5,"p4_q13",NA,"4","13"
10,5,"p4_q14",NA,"4","14"
10,5,"p4_q15",NA,"4","15"
10,5,"p4_q16",NA,"4","16"
10,5,"p4_q17",NA,"4","17"
10,5,"p4_q18",NA,"4","18"
10,5,"p4_q19",NA,"4","19"
10,5,"p4_q20",NA,"4","20"
10,5,"p4_q21",NA,"4","21"
10,5,"p4_q22",NA,"4","22"
10,5,"p4_q23",NA,"4","23"
10,5,"p4_q24",NA,"4","24"
11,0,"p1_q1",6,"1","1"
11,0,"p1_q2",7,"1","2"
11,0,"p1_q3",8,"1","3"
11,0,"p1_q4",1,"1","4"
11,0,"p1_q5",1,"1","5"
11,0,"p1_q6",1,"1","6"
11,0,"p1_q7",1,"1","7"
11,0,"p1_q8",1,"1","8"
11,0,"p1_q9",1,"1","9"
11,0,"p1_q10",1,"1","10"
11,0,"p1_q11",1,"1","11"
11,0,"p1_q12",1,"1","12"
11,0,"p1_q13",1,"1","13"
11,0,"p1_q14",1,"1","14"
11,0,"p1_q15",1,"1","15"
11,0,"p1_q16",7,"1","16"
11,0,"p1_q17",1,"1","17"
11,0,"p1_q18",1,"1","18"
11,0,"p1_q19",1,"1","19"
11,0,"p1_q20",1,"1","20"
11,0,"p1_q22",9,"1","22"
11,0,"p1_q21",7,"1","21"
11,0,"p1_q23",4,"1","23"
11,0,"p1_q24",7,"1","24"
11,0,"p1_q25",8,"1","25"
11,0,"p1_q26",8,"1","26"
11,0,"p1_q27",5,"1","27"
11,0,"p1_q28",4,"1","28"
11,0,"p1_q29",7,"1","29"
11,0,"p1_q30",6,"1","30"
11,0,"p1_q31",6,"1","31"
11,0,"p1_q32",8,"1","32"
11,0,"p1_q33",7,"1","33"
11,0,"p1_q34",7,"1","34"
11,0,"p1_q35",7,"1","35"
11,0,"p1_q36",4,"1","36"
11,0,"p1_q37",6,"1","37"
11,0,"p1_q38",6,"1","38"
11,0,"p1_q39",7,"1","39"
11,0,"p1_q40",8,"1","40"
11,0,"p1_q41",1,"1","41"
11,0,"p2_example",0,"2",NA
11,0,"p2_q1a",6,"2","1a"
11,0,"p2_q2a",0,"2","2a"
11,0,"p2_q3a",6,"2","3a"
11,0,"p2_q4a",0,"2","4a"
11,0,"p2_q5a",0,"2","5a"
11,0,"p2_q6a",1,"2","6a"
11,0,"p2_q7a",6,"2","7a"
11,0,"p2_q8a",6,"2","8a"
11,0,"p2_q9a",6,"2","9a"
11,0,"p2_q10a",6,"2","10a"
11,0,"p2_q11a",0,"2","11a"
11,0,"p2_q12a",2,"2","12a"
11,0,"p2_q13a",1,"2","13a"
11,0,"p2_q14a",0,"2","14a"
11,0,"p2_q15a",0,"2","15a"
11,0,"p2_q16a",6,"2","16a"
11,0,"p2_q17a",6,"2","17a"
11,0,"p2_q18a",0,"2","18a"
11,0,"p2_q19a",6,"2","19a"
11,0,"p3_q1___0",1,"3","1___0"
11,0,"p3_q1___1",0,"3","1___1"
11,0,"p3_q1___2",0,"3","1___2"
11,0,"p3_q1___3",0,"3","1___3"
11,0,"p3_q1___4",1,"3","1___4"
11,0,"p3_q1___5",1,"3","1___5"
11,0,"p3_q1___6",0,"3","1___6"
11,0,"p4_q1",0,"4","1"
11,0,"p4_q2",0,"4","2"
11,0,"p4_q3",0,"4","3"
11,0,"p4_q5",1,"4","5"
11,0,"p4_q6",2,"4","6"
11,0,"p4_q7",0,"4","7"
11,0,"p4_q9",2,"4","9"
11,0,"p4_q10",0,"4","10"
11,0,"p4_q11",0,"4","11"
11,0,"p4_q12",1,"4","12"
11,0,"p4_q13",0,"4","13"
11,0,"p4_q14",0,"4","14"
11,0,"p4_q15",0,"4","15"
11,0,"p4_q16",0,"4","16"
11,0,"p4_q17",5,"4","17"
11,0,"p4_q18",5,"4","18"
11,0,"p4_q19",0,"4","19"
11,0,"p4_q20",0,"4","20"
11,0,"p4_q21",5,"4","21"
11,0,"p4_q22",5,"4","22"
11,0,"p4_q23",0,"4","23"
11,0,"p4_q24",5,"4","24"
11,5,"p1_q1",8,"1","1"
11,5,"p1_q2",8,"1","2"
11,5,"p1_q3",8,"1","3"
11,5,"p1_q4",1,"1","4"
11,5,"p1_q5",1,"1","5"
11,5,"p1_q6",1,"1","6"
11,5,"p1_q7",1,"1","7"
11,5,"p1_q8",1,"1","8"
11,5,"p1_q9",1,"1","9"
11,5,"p1_q10",1,"1","10"
11,5,"p1_q11",6,"1","11"
11,5,"p1_q12",5,"1","12"
11,5,"p1_q13",3,"1","13"
11,5,"p1_q14",6,"1","14"
11,5,"p1_q15",1,"1","15"
11,5,"p1_q16",7,"1","16"
11,5,"p1_q17",1,"1","17"
11,5,"p1_q18",1,"1","18"
11,5,"p1_q19",1,"1","19"
11,5,"p1_q20",1,"1","20"
11,5,"p1_q22",8,"1","22"
11,5,"p1_q21",7,"1","21"
11,5,"p1_q23",2,"1","23"
11,5,"p1_q24",7,"1","24"
11,5,"p1_q25",7,"1","25"
11,5,"p1_q26",7,"1","26"
11,5,"p1_q27",7,"1","27"
11,5,"p1_q28",6,"1","28"
11,5,"p1_q29",7,"1","29"
11,5,"p1_q30",8,"1","30"
11,5,"p1_q31",6,"1","31"
